order_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_state,product_name,product_category,quantity,unit_price,discount_amount,revenue,store_name,shipping_method,shipping_status,payment_method
ORD-17520539,2022-03-11,CUST-D78932,Dustin Wilson,fletcherelizabeth@example.com,Vincentborough,NC,Deck Light,Lighting,3,44.92,5.0,129.76,naturegoods,Free Shipping,shipped,Credit Card
ORD-50021261,2023-09-06,CUST-1A831B,Jacob Holden Jr.,mejiaanthony@example.org,Shawfort,MS,BIRD BATH,Outdoor Decor,5,70.58,0.0,352.9,PATIOWORLD,Express,Pending,Apple Pay
ORD-08363412,2023-06-02,CUST-2C21E4,Sara Rogers,erasmussen@example.com,Janeport,AL,Pathway Light,Lighting,1,49.02,0.0,49.02,OUTDOORHUB,Free Shipping,Processing,Gift Card
ORD-20345832,2023-08-11,CUST-A759AD,Maxwell Booker,sstark@example.net,Lopezhaven,VA,Pathway Light,Lighting,6,57.11,20.0,322.66,OutdoorHub,Express,Shipped,PayPal
ORD-08420846,2022-11-27,CUST-12578E,Greg Miller,simmonskimberly@example.org,Port Marychester,CT,Patio Dining Tbl,Furniture,1,337.25,0.0,337.25,Garden Plus,Store Pickup,refunded,Google Pay
ORD-16587915,2022-09-30,CUST-106AEA,Wanda Martinez,dawn22@example.com,North Robert,SC,wind chime,Outdoor Decor,7,17.4,0.0,121.8,OutdoorHub ,Free Shipping,Shipped,PayPal
ORD-55845477,2023-12-25,CUST-56C018,Robert Anderson,deantanya@example.com,Jefferyside,SD,PLANT POT,Outdoor Decor,1,13.01,15.0,-1.99,PATIOWORLD,Store Pickup,In Transit,PayPal
ORD-52733428,2022-11-04,CUST-63DD1C,Steven Morris,mjones@example.com,Meghanmouth,IN,fire pit,BBQ & Grilling,1,159.69,5.0,154.69,OutdoorHub,Standard,Cancelled,Debit Card
ORD-50257888,2024-10-21,CUST-0F472C,Donald Molina,gatesdennis@example.net,Wheelerland,UT,TROWEL SET,Garden Tools,4,19.49,20.0,57.96,NATURE GOODS,Express,delivered,PayPal
ORD-75442835,2022-08-02,CUST-4D1C8F,Mrs. Jamie Moses,victormiller@example.net,East Susan,MI,garden statue,Outdoor Decor,1,56.31,0.0,56.31,Patio-World,Overnight,Refund,PayPal
ORD-41892692,2022-04-14,CUST-AC5E3F,Rita Rodriguez,zhawkins@example.org,East Timothy,OH,FLOOD LIGHT,Lighting,4,51.83,0.0,207.32,HomeNest.,Standard,SHIPPED,Debit Card
ORD-12303936,2023-10-25,CUST-DCFED2,Melanie Lindsey,vcastillo@example.org,South Shelley,WA,Deck Light,Lighting,3,34.98,15.0,89.94,Garden-Plus,Express,dispatched,Apple Pay
ORD-52869512,2023-03-22,CUST-8EB05C,Jonathan Harper,gibsonemily@example.com,Donaldmouth,VT,garden bench,Furniture,7,134.63,0.0,942.41,Garden Plus,Store Pickup,dispatched,PayPal
ORD-15197865,2024-02-14,CUST-ED1C54,David Harris,aguilarjohn@example.org,Port Frank,KY,Deck-Light,Lighting,3,34.29,15.0,87.87,GardenPlus ,Store Pickup,pending,Apple Pay
ORD-30411710,2022-06-08,CUST-B1A019,Scott Dunlap,woodjames@example.com,Aaronbury,MN,sun lounger,Furniture,4,76.95,5.0,302.8,outdoor hub,Express,Shipped,Google Pay
ORD-11973676,2024-07-27,CUST-21F680,Jerome Hayes,zkelly@example.com,Port James,MD,Wind-Chime,Outdoor Decor,6,22.29,0.0,237.97,Nature-Goods,Express,returned,Debit Card
ORD-21550830,2023-10-04,CUST-85B113,Dawn Wright,robert31@example.org,Port Stacy,FL,leaf blower,Garden Tools,2,158.76,25.0,292.52,GardenPlus,Standard,dispatched,PayPal
ORD-28659064,2024-01-31,CUST-0613E2,Christopher Ferguson,brittany32@example.com,Kevinburgh,WY,String Lghts,Lighting,3,35.0,0.0,105.0,Patio-World,Standard,Pending,Gift Card
ORD-94252969,2023-06-07,CUST-2DB13D,Elizabeth Wallace,john18@example.net,Smithview,MO,GARDEN STATUE,Outdoor Decor,5,61.29,15.0,291.45,Nature-Goods,Store Pickup,returned,Credit Card
ORD-82340216,2024-05-20,CUST-F305BD,Samuel Mullins,,Tyronestad,OK,Wall Planter,Outdoor Decor,6,31.61,20.0,169.66,HomeNest.,Overnight,DELIVERED,Apple Pay
ORD-82219302,2024-05-27,CUST-56C022,Mitchell Ray,steven87@example.com,North Robertville,AL,flood light,Lighting,4,64.57,25.0,233.28,Outdoor Hub,Standard,Returned,Credit Card
ORD-52655542,2024-01-25,CUST-7CF9BF,Michael Knox,yhicks@example.org,South Angela,UT,string lights,Lighting,3,37.98,25.0,88.94,naturegoods,Standard,shipped,Gift Card
ORD-77374409,2022-02-22,CUST-B43D42,Ashley Jones,ewerner@example.org,Edwardhaven,AL,BIRD BATH,Outdoor Decor,3,86.19,15.0,243.57,GARDENPLUS,Express,refunded,Google Pay
ORD-22306238,2023-01-17,CUST-F55F47,Alexa Clark,bryan13@example.com,South Brendaton,AZ,Charcol Grill,BBQ & Grilling,1,174.87,25.0,149.87,Nature-Goods,Standard,returned,Apple Pay
ORD-07191026,2024-04-16,CUST-BD2246,Charles Schroeder,bethanypena@example.net,Port Toddstad,IL,Grill Covr,BBQ & Grilling,6,26.11,20.0,136.66,PATIOWORLD,Express,In Transit,Debit Card
ORD-59282603,2023-11-06,CUST-7B9F57,Katrina Cole,zacharyjordan@example.net,South Kevin,VT,FIRE PIT,BBQ & Grilling,2,132.81,10.0,255.62,naturegoods,Store Pickup,in progress,Credit Card
ORD-48797713,2022-09-11,CUST-1C7793,Aaron Smith,russellevelyn@example.net,Williamstad,SD,WALL PLANTER,Outdoor Decor,4,29.24,5.0,111.96,naturegoods,Overnight,in progress,Gift Card
ORD-44233817,2022-09-26,CUST-39796D,Robert Kirk,michael19@example.net,Barbaratown,WA,adirondack chair,Furniture,8,49.03,20.0,372.24,NatureGoods,Overnight,cancelled,Debit Card
ORD-42332376,2024-09-16,CUST-8570EA,Robert Simon,brandonpowers@example.net,Rhondamouth,MO,Plant Pot,Outdoor Decor,5,14.94,20.0,54.7,HOME NEST,Store Pickup,RETURNED,Google Pay
ORD-09130214,,CUST-87C42E,Lauren Reynolds,anita99@example.org,North Bradshire,NH,Pruning Shears,Garden Tools,2,21.82,0.0,43.64,NATURE GOODS,Store Pickup,cancelled,Credit Card
ORD-06224671,2024-06-07,CUST-5684AE,Jessica Walker,millermelissa@example.net,Julieland,ZZ,Patio Dining Table,Furniture,5,283.8,15.0,1404.0,Home Nest,Express,CANCELLED,Apple Pay
ORD-22259658,,CUST-ABFB56,Laura Mullins,zchapman@example.com,Wendyhaven,IA,Fire Pit,BBQ & Grilling,7,128.36,25.0,873.52,OutdoorHub ,Free Shipping,Returned,Apple Pay
ORD-94868301,2023-12-19,CUST-8BC71E,Kelly Moyer,catherinegonzalez@example.com,Alexanderfurt,MI,Wheelbarrow ,Garden Tools,5,89.83,15.0,434.15,OUTDOORHUB,Store Pickup,Delivered,Debit Card
ORD-21230660,2022-05-19,CUST-6D8E40,William Lawson,nnichols@example.org,Kaylashire,GA,garden bench,Furniture,3,133.55,0.0,1108.56,patioworld,Express,Complete,Google Pay
ORD-09024946,2022-06-08,CUST-EE5F9D,Kevin Lara,douglas12@example.net,Lake Patrickstad,NM,Pruning-Shears,Garden Tools,6,22.15,5.0,127.9,Nature-Goods,Standard,in progress,Apple Pay
ORD-07606689,2022-10-13,CUST-83BF61,Matthew Shepard,tammie78@example.org,North Elizabeth,MS,Wind Chime,Outdoor Decor,3,20.27,15.0,45.81,HomeNest,,RETURNED,
ORD-14525758,2022-10-19,CUST-B7D875,Keith Barker,brianna62@example.com,Richardschester,CT,CHARCOAL GRILL,BBQ & Grilling,2,218.69,15.0,422.38,PATIOWORLD,Express,Pending,Credit Card
ORD-90492108,2023-10-22,CUST-ACD4E9,James Howard,jamesmack@example.org,South Lynnmouth,AL,Garden Hose ,Garden Tools,8,39.89,0.0,319.12,NatureGoods,Free Shipping,returned,PayPal
ORD-46693702,2022-03-05,CUST-FEDDFD,Patricia Stein,copelandsara@example.com,Port Matthew,PA,Prunning Shears,Garden Tools,4,26.72,5.0,101.88,Home Nest,,CANCELLED,PayPal
ORD-35967138,2023-01-17,CUST-CDBBED,Adam Smith,igomez@example.net,Gonzalezborough,VA,Wheelbarrow,Garden Tools,3,95.55,25.0,261.65,naturegoods,Express,in progress,PayPal
ORD-94605569,2024-08-10,CUST-1674BA,Richard Steele,nathannelson@example.com,Mendozaview,WY,Wind Chime,Outdoor Decor,6,17.95,25.0,82.7,Patio World,Overnight,Complete,Google Pay
ORD-95450528,2024-01-25,CUST-64F7D7,Julie Gibson,lcase@example.com,Kathleenview,IL,Garden-Bench,Furniture,5,146.71,5.0,728.55,PATIOWORLD,Express,Canceled,Gift Card
ORD-91993505,2022-03-17,CUST-A6F897,Jennifer Koch,patrick71@example.org,Campbellchester,NE,grill cover,BBQ & Grilling,3,30.66,25.0,66.98,GardenPlus ,Store Pickup,pending,Debit Card
ORD-49867116,2023-09-24,CUST-365576,Robert Vaughn,pereztami@example.org,Hallport,WA,Flood Light,Lighting,8,56.23,0.0,449.84,GardenPlus,Free Shipping,pending,Apple Pay
ORD-73690183,2022-09-29,CUST-BDD52C,William Cervantes,prattrobert@example.com,Jessicastad,ME,charcoal grill,BBQ & Grilling,6,218.02,0.0,1308.12,PatioWorld,Store Pickup,Refund,Gift Card
ORD-46601785,2024-04-04,CUST-7E7F80,Nancy Rios,millsantonio@example.net,Lake Lee,MA,Fire-Pit,BBQ & Grilling,4,172.28,0.0,689.12,Nature Goods,Free Shipping,shipped,Google Pay
ORD-04644047,2023-11-30,CUST-E16D28,Michael Patterson,dwilliams@example.net,Lisaville,MA,Adirondack-Chair,Furniture,4,57.48,25.0,204.92,OutdoorHub ,Overnight,Processing,PayPal
ORD-73569823,2023-08-31,CUST-9D3079,Barbara Miller,michael93@example.org,Port Keith,??,Plant-Pot,Outdoor Decor,2,17.01,0.0,34.02,NatureGoods,Standard,returned,Credit Card
ORD-73052070,2023-06-22,CUST-4D0173,Alison Marquez,garycantrell@example.net,Marychester,TN,Floodlight,Lighting,7,58.79,25.0,386.53,Garden-Plus,Express,dispatched,Debit Card
ORD-79622934,2024-06-28,CUST-E3CEA3,Cassidy Williams,nalvarez@example.org,Danielleview,CA,Grill Cover,BBQ & Grilling,6,30.48,25.0,157.88,HOME NEST,Free Shipping,DELIVERED,Credit Card
ORD-32811317,2024-11-27,CUST-B8D299,Alicia Stevens,craigmichael@example.com,Cynthiabury,MO,GRILL COVER,BBQ & Grilling,2,29.68,20.0,105.76,PatioWorld,Overnight,Canceled,Google Pay
ORD-75058382,2022-02-09,CUST-B0D39C,Jenna Martin,fordkerry@example.net,Donnaview,CT,adirondack chair,Furniture,5,55.7,15.0,263.5,NATURE GOODS,Free Shipping,delivered,Debit Card
ORD-93965852,2023-02-04,CUST-F8CF54,Kenneth Owens,perezian@example.com,Port Sharonhaven,MI,Flood Light,Lighting,5,60.54,10.0,292.7,HOME NEST,Standard,CANCELLED,
ORD-10947782,2023-04-14,CUST-0DF23C,John Richardson,,West Aprilmouth,IA,Deck Light,Lighting,1,44.62,0.0,44.62,HOME NEST,Express,CANCELLED,PayPal
ORD-18752936,2022-02-28,CUST-E41ECE,Danielle Campbell,dbrowning@example.net,South Stephanie,NJ,Leaf Blower,Garden Tools,6,153.37,0.0,920.22,Home-Nest,Store Pickup,PROCESSING,Apple Pay
ORD-31889641,2023-05-31,CUST-BC5B38,Laura Marsh,acantu@example.net,Lake Mariaberg,LA,BBQ Toolset,BBQ & Grilling,4,40.25,0.0,161.0,Patio-World,Express,Refund,Debit Card
ORD-31168380,2024-09-13,CUST-C7E02B,,marcus02@example.org,North Dawn,VA,Fire Pit,BBQ & Grilling,7,170.7,10.0,1184.9,PatioWorld,Standard,Complete,Debit Card
ORD-00090946,2022-07-28,CUST-F76112,Mr. John Bradley,yrichardson@example.org,South Andrew,KS,FIRE PIT,BBQ & Grilling,8,149.11,0.0,1192.88,Garden-Plus,Free Shipping,delivered,Debit Card
ORD-97811000,2023-07-15,CUST-307B7E,Rebecca Jackson,emckenzie@example.com,North Brittanyberg,??,Charcoal Grill,BBQ & Grilling,4,228.55,25.0,889.2,patioworld,Overnight,In Transit,Credit Card
ORD-20913249,2022-07-06,CUST-ACB364,David Schmitt,johnsonlisa@example.net,West Michellemouth,KS,Wind-Chime,Outdoor Decor,7,22.01,0.0,154.07,patioworld,Express,Complete,Apple Pay
ORD-88412792,2022-08-24,CUST-4EE0F2,Dennis Cannon,,North Brookemouth,OK,Gas Grll,BBQ & Grilling,1,470.5,10.0,460.5,naturegoods,Express,cancelled,Apple Pay
ORD-20798339,2023-05-20,CUST-1463A1,Mark Olson,michael12@example.org,Lake Shelly,NM,Decklight,Lighting,2,39.5,0.0,79.0,patioworld,Standard,In Transit,Gift Card
ORD-60913516,2022-02-03,CUST-533390,Catherine Boyd,jameshudson@example.org,South Amyshire,VA,HAMMOCK,Furniture,8,54.28,15.0,419.24,Outdoor-Hub,Standard,Processing,Credit Card
ORD-75674563,2022-02-02,CUST-094A3F,Edward King,fullerdavid@example.com,East Nathanielville,MD,String Lights,Lighting,8,37.95,5.0,298.6,GardenPlus ,Free Shipping,canceled,Google Pay
ORD-89955543,2022-09-29,CUST-3C43B0,Christopher Parker,jeffrey31@example.net,Wyattburgh,FL,Solar-Lantern,Lighting,2,23.32,0.0,46.64,GardenPlus ,Standard,canceled,PayPal
ORD-53336133,2022-11-07,CUST-AB3823,Joanne Hernandez,todd24@example.net,,AK,PATIO DINING TABLE,Furniture,2,300.26,0.0,600.52,GardenPlus ,Overnight,delivered,PayPal
ORD-45093555,2024-07-29,CUST-B0E4B0,Frank Kelly,reedchelsea@example.org,Allisonland,ID,Sun Loungr,Furniture,1,78.84,20.0,58.84,GardenPlus ,Standard,canceled,Gift Card
ORD-58863562,2022-06-17,CUST-5915B8,,morganmoreno@example.org,Amandafort,AK,PATHWAY LIGHT,Lighting,1,43.51,0.0,43.51,HomeNest.,Standard,SHIPPED,Credit Card
ORD-85602390,2024-01-24,CUST-91448C,Stephanie Reynolds,schultzedgar@example.com,Johnbury,RI,TROWEL SET,Garden Tools,2,17.01,0.0,34.02,NATURE GOODS,Overnight,cancelled,PayPal
ORD-28676085,2023-08-15,CUST-A4AE3A,Victor Garcia,eringomez@example.net,Andrewmouth,ME,Pruning Shears,Garden Tools,4,22.98,0.0,91.92,Home Nest,Express,PROCESSING,Gift Card
ORD-19002805,2023-07-11,CUST-0A5883,Miss Krystal Oconnor DDS,hernandezchristopher@example.com,Howardview,MA,Charcoal-Grill,BBQ & Grilling,2,220.65,25.0,416.3,outdoor hub,Store Pickup,Delivered,Apple Pay
ORD-55683198,2023-04-03,CUST-2CE7D2,Javier Harrell,melissa59@example.net,South David,PA,FIRE PIT,BBQ & Grilling,6,130.93,5.0,780.58,HomeNest,Store Pickup,SHIPPED,Debit Card
ORD-54298020,2022-05-30,CUST-B62BFB,Deanna Farmer,smyers@example.com,Davidland,NC,Plant-Pot,Outdoor Decor,5,15.8,0.0,79.0,GardenPlus,Overnight,delivered,Credit Card
ORD-54202613,2023-01-31,CUST-FF63E7,Nicholas Fleming,mariarichards@example.net,Heathview,MD,Solar-Lantern,Lighting,2,25.38,0.0,50.76,PATIOWORLD,Express,Complete,Credit Card
ORD-44337624,2024-03-24,CUST-9104E7,Joe Kelly,icarney@example.org,New Ryan,SC,pathway light,Lighting,3,51.75,20.0,135.25,Home Nest,Store Pickup,DELIVERED,Gift Card
ORD-74263101,2024-04-22,CUST-8E5A88,Eric Hawkins,jacobharvey@example.com,South Gordonmouth,TN,Adirondack Chair,Furniture,7,51.31,0.0,359.17,OUTDOORHUB,Express,Shipped,Debit Card
ORD-21027237,2023-03-02,CUST-9761A9,Jonathan King,wongnathan@example.org,Bowenmouth,KS,Gas Grll,BBQ & Grilling,7,489.14,20.0,3403.98,homenest,Standard,PROCESSING,Apple Pay
ORD-82965140,2022-11-30,CUST-15FAA1,Ann Martin,michaelwhite@example.org,South Kellymouth,WY,Garden Hose,Garden Tools,5,36.79,0.0,183.95,GardenPlus,Overnight,pending,Debit Card
ORD-01384375,2022-08-14,CUST-9F0C82,Kristen Cooke,rodney25@example.com,Mitchellfurt,TN,LeafBlower,Garden Tools,4,155.7,15.0,607.8,gardenplus,Express,canceled,Credit Card
ORD-87515946,2022-12-27,CUST-570238,Dominique Garrett,danielle79@example.net,North Lindsaytown,HI,Deck-Light,Lighting,-3,34.98,0.0,104.94,outdoor hub,Store Pickup,Processing,Apple Pay
ORD-89207546,2023-05-30,CUST-4908A2,Russell Gibson,cstewart@example.org,Barryberg,AL,Hammock,Furniture,6,60.93,0.0,365.58,outdoor hub,Store Pickup,Processing,Credit Card
ORD-01984834,,CUST-EFA8EC,Brian Gill,aevans@example.org,Rebeccaburgh,KS,Patio Dining Tbl,Furniture,4,303.37,10.0,1203.48,NatureGoods,Store Pickup,delivered,Credit Card
ORD-63763095,2023-06-22,CUST-402380,Kelly Wallace,zcole@example.net,North Robert,SD,PATHWAY LIGHT,Lighting,3,45.23,0.0,135.69,Outdoor-Hub,Free Shipping,Returned,PayPal
ORD-29216187,2024-10-15,CUST-FE00DD,Sarah Cross,heathermeyer@example.com,New Kathleenview,VT,Gas-Grill,BBQ & Grilling,8,495.97,10.0,3957.76,OutdoorHub,Express,Cancelled,Google Pay
ORD-30389120,2022-05-23,CUST-C4F6E2,Brittany Russell,ashleyperez@example.net,North Michael,RI,Leaf Blower,Garden Tools,5,157.71,20.0,768.55,gardenplus,Standard,canceled,Credit Card
ORD-26135695,2023-12-24,CUST-896494,Aaron Armstrong,connie69@example.net,Ryanside,OK,HAMMOCK,Furniture,8,57.48,10.0,449.84,outdoor hub,Free Shipping,Cancelled,Credit Card
ORD-32225619,2022-10-17,CUST-64004E,Ethan Martinez,william19@example.net,East Brittany,CO,wall planter,Outdoor Decor,2,30.03,20.0,40.06,NatureGoods,Free Shipping,delivered,Apple Pay
ORD-17006074,2024-06-14,CUST-CC6E7C,Ms. Kathryn Brown DVM,mrodriguez@example.org,New Kelly,WY,Wall Planter,Outdoor Decor,7,30.42,5.0,207.94,GardenPlus ,Overnight,delivered,Google Pay
ORD-37729057,2024-09-25,CUST-D1AC81,David Bell,holly35@example.net,Patriciaton,MO,Garden Stateu,Outdoor Decor,1,53.02,0.0,53.02,GardenPlus ,Free Shipping,delivered,Debit Card
ORD-34209749,2024-04-27,CUST-5E4961,,amyreyes@example.org,Darrellmouth,RI,Fire Pit,BBQ & Grilling,2,143.79,0.0,287.58,Garden-Plus,Standard,refunded,Gift Card
ORD-91307470,2024-08-20,CUST-10089E,,dmedina@example.net,,ND,PRUNING SHEARS,Garden Tools,1,28.03,20.0,8.03,NATURE GOODS,Standard,delivered,Credit Card
ORD-98887396,2022-03-09,CUST-84114F,Matthew Oliver,mgutierrez@example.com,Sotohaven,NH,Plant Pot,Outdoor Decor,6,14.28,5.0,80.68,HomeNest.,Overnight,SHIPPED,Debit Card
ORD-77728735,2022-12-03,CUST-A00873,Ann Curry,matthewjohnson@example.net,Virginiatown,NM,Wall-Planter,Outdoor Decor,5,27.62,0.0,138.1,NatureGoods,Store Pickup,returned,Credit Card
ORD-58029534,2022-09-04,CUST-F07368,Linda Carpenter,bdunn@example.com,East Jose,OK,Wind Chime,Outdoor Decor,1,20.97,10.0,10.97,HOME NEST,Overnight,CANCELLED,PayPal
ORD-99237328,2022-02-16,CUST-8CA29D,Kimberly Steele,garrisondavid@example.org,Port Laurenbury,AK,Garden-Bench,Furniture,4,120.1,0.0,480.4,OutdoorHub ,Free Shipping,Delivered,Gift Card
ORD-69333626,2022-12-01,CUST-725A95,William Wise,dawn18@example.com,Lake Joshuabury,PA,Gardn Bench,Furniture,3,119.01,0.0,357.03,homenest,Express,RETURNED,Google Pay
ORD-81216349,2022-07-29,CUST-F17347,Kristin Hanson,nholmes@example.net,Timothyport,MA,hammock,Furniture,1,62.49,0.0,44.06,NatureGoods,Standard,shipped,PayPal
ORD-16487576,2022-10-07,CUST-5FD3D4,Sandra Franco,estephens@example.org,North Richardside,GA,ADIRONDACK CHAIR,Furniture,6,52.42,0.0,314.52,Patio World,Standard,Refund,Apple Pay
ORD-14298188,2024-02-01,CUST-DE1FBA,Jennifer Gates,wayne37@example.org,Gregoryburgh,MT,Hammock ,Furniture,7,55.8,0.0,390.6,Nature Goods,Overnight,returned,PayPal
ORD-93693431,2022-06-15,CUST-9C4E67,Kristen Kim,haneychristopher@example.com,Port Michael,SD,GARDEN STATUE,Outdoor Decor,7,63.75,0.0,446.25,patioworld,Store Pickup,In Transit,PayPal
ORD-03205947,2023-05-08,CUST-C140E5,Patricia Anderson,xburnett@example.org,New Sherriton,PA,hammock,Furniture,3,60.5,15.0,166.5,Outdoor-Hub,Overnight,Returned,Debit Card
ORD-94066471,2022-07-22,CUST-001A4F,Emma Stafford,alicia13@example.net,Port Curtis,SD,gas grill,BBQ & Grilling,8,483.21,0.0,3865.68,OutdoorHub,Free Shipping,Cancelled,Apple Pay
ORD-23144291,2022-12-07,CUST-DF5178,Amy Dean MD,pvalentine@example.org,Jonathanfurt,WI,Wind Chime ,Outdoor Decor,7,17.86,0.0,125.02,Garden-Plus,Store Pickup,dispatched,Apple Pay
ORD-50318008,2022-07-29,CUST-2BDC4D,Robert Walker Jr.,,North Tracystad,HI,String Lghts,Lighting,2,37.38,0.0,74.76,GardenPlus ,Store Pickup,dispatched,Apple Pay
ORD-61556065,2024-05-21,CUST-39EEEC,Brandon Watkins,duartelauren@example.net,Rogerschester,SD,Garden Stateu,Outdoor Decor,1,52.38,25.0,27.38,PATIOWORLD,Standard,Pending,Google Pay
ORD-98647570,2023-02-05,CUST-D5F4DB,Curtis Whitney,seanwashington@example.net,Heatherburgh,ND,Gas Grill,BBQ & Grilling,8,478.66,25.0,3804.28,Home-Nest,Express,PROCESSING,Apple Pay
ORD-36497050,2023-08-04,CUST-4B1AF3,Autumn Garrett,brooksmary@example.org,Christopherbury,VT,Wind Chime ,Outdoor Decor,2,18.79,20.0,17.58,homenest,Store Pickup,SHIPPED,PayPal
ORD-57584947,2023-07-10,CUST-BA3F20,Timothy Vasquez,robertsawyer@example.org,New Justin,NY,Garden Hose ,Garden Tools,5,31.42,15.0,142.1,NatureGoods,Standard,cancelled,Debit Card
ORD-79992021,2023-01-07,CUST-7DEC31,Charles Patel,rodriguezerica@example.net,Jerrymouth,KS,String Lights,Lighting,-1,29.93,0.0,46.69,Patio World,Store Pickup,Complete,Gift Card
ORD-88721308,,CUST-FF87CF,Brandon Aguilar,collierlouis@example.org,Riceport,AR,Fire Pit,BBQ & Grilling,5,148.15,0.0,740.75,Nature Goods,Free Shipping,shipped,Apple Pay
ORD-42998163,2022-04-27,CUST-896FD8,Christopher Saunders,lauracole@example.net,Johnmouth,CA,wheelbarrow,Garden Tools,1,99.32,0.0,99.32,Outdoor Hub,Overnight,Returned,Google Pay
ORD-31141186,2022-12-26,CUST-F859C7,Tina Thompson,mooresandra@example.net,Joshuamouth,WY,Leaf Blower,Garden Tools,5,148.21,0.0,741.05,HomeNest,Overnight,RETURNED,Google Pay
ORD-93540229,2024-11-22,CUST-49865C,Kevin Martinez,david00@example.com,East Davidhaven,NV,Garden-Bench,Furniture,7,146.84,0.0,1027.88,OUTDOORHUB,Free Shipping,Cancelled,Debit Card
ORD-41151074,2024-05-14,CUST-24354B,Heather Brown,schultzkathleen@example.org,Bethanymouth,PA,trowel set,Garden Tools,6,19.41,15.0,101.46,Patio World,,Refund,Google Pay
ORD-71545690,2023-03-08,CUST-ABA324,Jessica Dunn,laura82@example.net,New Briannamouth,UT,charcoal grill,BBQ & Grilling,5,203.93,0.0,1019.65,Patio-World,Standard,Complete,Debit Card
ORD-82022521,2022-11-29,CUST-67BB57,Molly Chen,hdaniels@example.net,Michaelstad,AZ,Patio Dining Tbl,Furniture,7,302.03,15.0,2099.21,Home Nest,Overnight,SHIPPED,Apple Pay
ORD-93344550,2024-11-01,CUST-4C2083,James Fry,jallen@example.com,Josephton,MN,Flood-Light,Lighting,6,65.09,25.0,365.54,OUTDOORHUB,Store Pickup,Shipped,Apple Pay
ORD-03149592,2022-12-13,CUST-27430A,Keith Boyle,feliciamarshall@example.com,New Karenberg,KS,Plant Pot,Outdoor Decor,4,15.2,20.0,40.8,GardenPlus,Overnight,refunded,PayPal
ORD-98642486,2022-07-01,CUST-9F1DCF,Mitchell Lewis,nicolebrown@example.com,Paulbury,MT,FLOOD LIGHT,Lighting,8,59.22,0.0,473.76,Garden-Plus,Express,canceled,Credit Card
ORD-94805148,2023-01-30,CUST-120EA9,Linda Joseph,marshallmark@example.net,Port Tony,NC,FIRE PIT,BBQ & Grilling,1,170.93,10.0,160.93,Garden Plus,Standard,delivered,Gift Card
ORD-68748493,2023-08-03,CUST-E3AA96,Alice Miller,doylerobert@example.net,South Brianton,SD,Wall Planter,Outdoor Decor,1,30.24,10.0,20.24,outdoor hub,Store Pickup,Processing,Credit Card
ORD-18405890,2022-09-20,CUST-0CA3EF,Kevin Wilson,hansentroy@example.com,New Tonyamouth,MI,Charcol Grill,BBQ & Grilling,2,224.38,5.0,443.76,PatioWorld,Store Pickup,Canceled,Debit Card
ORD-79764054,,CUST-FA375F,Ryan Dorsey,tsilva@example.net,East Pamelaside,VA,Wind Chime ,Outdoor Decor,8,19.48,0.0,155.84,HomeNest.,Express,PROCESSING,Apple Pay
ORD-43647690,2024-03-20,CUST-688E3F,Julie Hamilton,robert78@example.org,Huntermouth,LA,Trowl Set,Garden Tools,3,19.89,0.0,59.67,PATIOWORLD,Standard,Complete,Debit Card
ORD-10149274,2023-12-29,CUST-3C0651,Kayla Chen,don64@example.com,Tiffanybury,OK,STRING LIGHTS,Lighting,8,29.91,0.0,524.91,Patio World,Store Pickup,Refund,Debit Card
ORD-54770003,2024-01-25,CUST-F92A94,Christopher Choi,lindalopezexample.net,South Gloria,NE,Wheel Barrow,Garden Tools,5,105.53,20.0,507.65,naturegoods,Store Pickup,returned,Gift Card
ORD-53499063,2024-05-11,CUST-1E322D,Todd Smith,rbaxter@example.com,Johnsontown,MS,Trowel-Set,Garden Tools,5,18.49,15.0,77.45,naturegoods,Store Pickup,cancelled,Credit Card
